NAMESPACE                 LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
default                   55m         Warning   ShadowAI               aisovereigntypolicy/regulated-france-policy                        Shadow-AI: finance/rogue-script connected directly to "api.openai.com" (openai) in FORBIDDEN zone US, bypassing the gateway.
envoy-gateway-system      54m         Normal    SuccessfulCreate       job/eg-gateway-helm-certgen                                        Created pod: eg-gateway-helm-certgen-bn5tn
envoy-gateway-system      54m         Normal    Scheduled              pod/eg-gateway-helm-certgen-bn5tn                                  Successfully assigned envoy-gateway-system/eg-gateway-helm-certgen-bn5tn to greenops-control-plane
envoy-gateway-system      54m         Normal    Created                pod/eg-gateway-helm-certgen-bn5tn                                  Container created
envoy-gateway-system      54m         Normal    Pulled                 pod/eg-gateway-helm-certgen-bn5tn                                  Container image "docker.io/envoyproxy/gateway:v1.5.0" already present on machine and can be accessed by the pod
envoy-gateway-system      54m         Normal    Started                pod/eg-gateway-helm-certgen-bn5tn                                  Container started
envoy-gateway-system      54m         Normal    Completed              job/eg-gateway-helm-certgen                                        Job completed
default                   54m         Normal    Reconciled             aigateway/main-gateway                                             Governs 0 namespace(s) via aigw telemetry
default                   54m         Normal    Scheduled              pod/quality-eval-marketing-content-quality-549dedd88f-9966t        Successfully assigned default/quality-eval-marketing-content-quality-549dedd88f-9966t to greenops-control-plane
default                   54m         Normal    SuccessfulCreate       job/quality-eval-rh-chatbot-quality-61ad01862b                     Created pod: quality-eval-rh-chatbot-quality-61ad01862b-8d8rq
default                   54m         Normal    Scheduled              pod/quality-eval-legal-contract-quality-9e98125221-7xhhp           Successfully assigned default/quality-eval-legal-contract-quality-9e98125221-7xhhp to greenops-control-plane
default                   54m         Normal    SuccessfulCreate       job/quality-eval-marketing-content-quality-549dedd88f              Created pod: quality-eval-marketing-content-quality-549dedd88f-9966t
default                   54m         Normal    Scheduled              pod/quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j   Successfully assigned default/quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j to greenops-control-plane
default                   54m         Normal    SuccessfulCreate       job/quality-eval-finance-risk-assistant-quality-3ab0bae23b         Created pod: quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j
